Device Time, Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Mass Air Flow Rate(g/s),Throttle Position(Manifold)(%),Timing Advance(°)
31-maj-2017 08:27:36.898,14.86867619,837,3.5,1.96078432,6.5
31-maj-2017 08:27:36.997,14.82202148,837,3.5,1.96078432,6.5
31-maj-2017 08:27:37.096,14.82202148,837,4,1.96078432,6.5
31-maj-2017 08:27:37.196,14.82202148,837,4,1.96078432,6.5
31-maj-2017 08:27:37.297,14.82202148,849.75,4,1.96078432,6.5
31-maj-2017 08:27:37.396,14.82202148,849.75,4,1.96078432,2
31-maj-2017 08:27:37.495,14.82202148,849.75,4,1.96078432,2
31-maj-2017 08:27:37.595,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:37.699,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:37.797,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:37.897,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:37.997,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:38.097,14.82202148,849.75,4,2.35294127,2
31-maj-2017 08:27:38.197,14.82202148,911.25,4,2.35294127,2
31-maj-2017 08:27:38.296,14.82202148,911.25,4,2.35294127,2
31-maj-2017 08:27:38.396,14.82202148,911.25,4,2.35294127,13.5
31-maj-2017 08:27:38.495,14.82202148,911.25,4,2.35294127,13.5
31-maj-2017 08:27:38.597,14.82202148,911.25,4,6.27450991,13.5
31-maj-2017 08:27:38.696,14.82202148,911.25,4,6.27450991,13.5
31-maj-2017 08:27:38.796,14.82202148,911.25,4,6.27450991,13.5
31-maj-2017 08:27:38.897,14.25856876,911.25,4,6.27450991,13.5
31-maj-2017 08:27:38.996,14.25856876,911.25,9,6.27450991,13.5
31-maj-2017 08:27:39.095,14.25856876,911.25,9,6.27450991,13.5
31-maj-2017 08:27:39.197,14.25856876,763.25,9,6.27450991,13.5
31-maj-2017 08:27:39.297,14.25856876,763.25,9,6.27450991,13.5
31-maj-2017 08:27:39.396,14.25856876,763.25,9,6.27450991,8
31-maj-2017 08:27:39.496,14.25856876,763.25,9,27.45098114,8
31-maj-2017 08:27:39.599,14.25856876,763.25,9,27.45098114,8
31-maj-2017 08:27:39.698,14.25856876,763.25,9,27.45098114,8
31-maj-2017 08:27:39.799,14.25856876,763.25,9,27.45098114,8
31-maj-2017 08:27:39.898,13.4115963,763.25,9,27.45098114,8
31-maj-2017 08:27:39.996,13.4115963,763.25,9,27.45098114,8
31-maj-2017 08:27:40.098,13.4115963,763.25,14,27.45098114,8
31-maj-2017 08:27:40.197,13.4115963,763.25,14,27.45098114,8
31-maj-2017 08:27:40.298,13.4115963,1443,14,27.45098114,8
31-maj-2017 08:27:40.396,13.4115963,1443,14,27.45098114,4.5
31-maj-2017 08:27:40.495,13.4115963,1443,14,27.45098114,4.5
31-maj-2017 08:27:40.595,13.4115963,1443,14,6.66666698,4.5
31-maj-2017 08:27:40.696,13.4115963,1443,14,6.66666698,4.5
31-maj-2017 08:27:40.797,13.4115963,1443,14,6.66666698,4.5
31-maj-2017 08:27:40.897,14.58874512,1443,14,6.66666698,4.5
31-maj-2017 08:27:40.997,14.58874512,1443,14,6.66666698,4.5
31-maj-2017 08:27:41.097,14.58874512,1443,13.75,6.66666698,4.5
31-maj-2017 08:27:41.198,14.58874512,1734,13.75,6.66666698,4.5
31-maj-2017 08:27:41.295,14.58874512,1734,13.75,6.66666698,4.5
31-maj-2017 08:27:41.396,14.58874512,1734,13.75,6.66666698,18.5
31-maj-2017 08:27:41.495,14.58874512,1734,13.75,9.01960754,18.5
31-maj-2017 08:27:41.595,14.58874512,1734,13.75,9.01960754,18.5
31-maj-2017 08:27:41.696,14.58874512,1734,13.75,9.01960754,18.5
31-maj-2017 08:27:41.797,13.89250469,1734,13.75,9.01960754,18.5
31-maj-2017 08:27:41.897,13.89250469,1734,13.75,9.01960754,18.5
31-maj-2017 08:27:41.997,13.89250469,1734,11.75,9.01960754,18.5
31-maj-2017 08:27:42.100,13.89250469,1734,11.75,9.01960754,18.5
31-maj-2017 08:27:42.196,13.89250469,2010,11.75,9.01960754,18.5
31-maj-2017 08:27:42.296,13.89250469,2010,11.75,9.01960754,21
31-maj-2017 08:27:42.396,13.89250469,2010,11.75,9.01960754,21
31-maj-2017 08:27:42.496,13.89250469,2010,11.75,7.45098066,21
31-maj-2017 08:27:42.598,13.89250469,2010,11.75,7.45098066,21
31-maj-2017 08:27:42.697,13.89250469,2010,11.75,7.45098066,21
31-maj-2017 08:27:42.798,14.5133791,2010,11.75,7.45098066,21
31-maj-2017 08:27:42.898,14.5133791,2010,4,7.45098066,21
31-maj-2017 08:27:42.996,14.5133791,2010,4,7.45098066,21
31-maj-2017 08:27:43.095,14.5133791,1671.75,4,7.45098066,21
31-maj-2017 08:27:43.197,14.5133791,1671.75,4,7.45098066,21
31-maj-2017 08:27:43.297,14.5133791,1671.75,4,7.45098066,21.5
31-maj-2017 08:27:43.396,14.5133791,1671.75,4,6.27450991,21.5
31-maj-2017 08:27:43.496,14.5133791,1671.75,4,6.27450991,21.5
31-maj-2017 08:27:43.597,14.5133791,1671.75,4,6.27450991,21.5
31-maj-2017 08:27:43.697,14.5133791,1671.75,4,6.27450991,21.5
31-maj-2017 08:27:43.797,12.76918983,1671.75,4,6.27450991,21.5
31-maj-2017 08:27:43.899,12.76918983,1671.75,12.25,6.27450991,21.5
31-maj-2017 08:27:43.998,12.76918983,1671.75,12.25,6.27450991,21.5
31-maj-2017 08:27:44.096,12.76918983,1365.75,12.25,6.27450991,21.5
31-maj-2017 08:27:44.198,12.76918983,1365.75,12.25,6.27450991,21.5
31-maj-2017 08:27:44.298,12.76918983,1365.75,12.25,6.27450991,15.5
31-maj-2017 08:27:44.396,12.76918983,1365.75,12.25,-0.39215687,15.5
31-maj-2017 08:27:44.495,12.76918983,1365.75,12.25,-0.39215687,15.5
31-maj-2017 08:27:44.596,12.76918983,1365.75,12.25,-0.39215687,15.5
31-maj-2017 08:27:44.697,12.76918983,1365.75,12.25,-0.39215687,15.5
31-maj-2017 08:27:44.798,15.59721661,1365.75,12.25,-0.39215687,15.5
31-maj-2017 08:27:44.897,15.59721661,1365.75,14,-0.39215687,15.5
31-maj-2017 08:27:44.997,15.59721661,1365.75,14,-0.39215687,15.5
31-maj-2017 08:27:45.097,15.59721661,1525.5,14,-0.39215687,15.5
31-maj-2017 08:27:45.199,15.59721661,1525.5,14,-0.39215687,17
31-maj-2017 08:27:45.297,15.59721661,1525.5,14,-0.39215687,17
31-maj-2017 08:27:45.396,15.59721661,1525.5,14,9.8039217,17
31-maj-2017 08:27:45.496,15.59721661,1525.5,14,9.8039217,17
31-maj-2017 08:27:45.596,15.59721661,1525.5,14,9.8039217,17
31-maj-2017 08:27:45.696,15.59721661,1525.5,14,9.8039217,17
31-maj-2017 08:27:45.795,14.42365742,1525.5,14,9.8039217,17
31-maj-2017 08:27:45.897,14.42365742,1525.5,15.5,9.8039217,17
31-maj-2017 08:27:45.997,14.42365742,1525.5,15.5,9.8039217,17
31-maj-2017 08:27:46.097,14.42365742,1716,15.5,9.8039217,17
31-maj-2017 08:27:46.197,14.42365742,1716,15.5,9.8039217,17
31-maj-2017 08:27:46.296,14.42365742,1716,15.5,9.8039217,18.5
31-maj-2017 08:27:46.396,14.42365742,1716,15.5,9.4117651,18.5
31-maj-2017 08:27:46.495,14.42365742,1716,15.5,9.4117651,18.5
31-maj-2017 08:27:46.597,14.42365742,1716,15.5,9.4117651,18.5
31-maj-2017 08:27:46.696,14.42365742,1716,15.5,9.4117651,18.5
31-maj-2017 08:27:46.796,14.2765131,1716,15.5,9.4117651,18.5
31-maj-2017 08:27:46.897,14.2765131,1716,11.25,9.4117651,18.5
31-maj-2017 08:27:46.999,14.2765131,1716,11.25,9.4117651,18.5
31-maj-2017 08:27:47.095,14.2765131,1825.5,11.25,9.4117651,18.5
31-maj-2017 08:27:47.197,14.2765131,1825.5,11.25,9.4117651,18.5
31-maj-2017 08:27:47.296,14.2765131,1825.5,11.25,9.4117651,19.5
31-maj-2017 08:27:47.396,14.2765131,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.495,14.2765131,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.596,14.2765131,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.697,14.2765131,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.796,15.05170822,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.897,15.05170822,1825.5,11.25,7.45098066,19.5
31-maj-2017 08:27:47.997,15.05170822,1825.5,11.75,7.45098066,19.5
31-maj-2017 08:27:48.097,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.197,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.296,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.399,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.496,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.596,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.699,15.05170822,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.797,14.64257717,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.897,14.64257717,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:48.996,14.64257717,1880.25,11.75,7.45098066,19.5
31-maj-2017 08:27:49.096,14.64257717,1936,11.75,7.45098066,19.5
31-maj-2017 08:27:49.196,14.64257717,1936,11.75,7.45098066,20
31-maj-2017 08:27:49.296,14.64257717,1936,11.75,7.45098066,20
31-maj-2017 08:27:49.395,14.64257717,1936,11.75,-0.39215687,20
31-maj-2017 08:27:49.495,14.64257717,1936,11.75,-0.39215687,20
31-maj-2017 08:27:49.595,14.64257717,1936,11.75,-0.39215687,20
31-maj-2017 08:27:49.695,14.96916485,1936,11.75,-0.39215687,20
31-maj-2017 08:27:49.795,14.96916485,1936,11.75,-0.39215687,20
31-maj-2017 08:27:49.897,14.96916485,1936,15,-0.39215687,20
31-maj-2017 08:27:49.996,14.96916485,1998.75,15,-0.39215687,20
31-maj-2017 08:27:50.096,14.96916485,1998.75,15,-0.39215687,20
31-maj-2017 08:27:50.198,14.96916485,1998.75,15,-0.39215687,21
31-maj-2017 08:27:50.298,14.96916485,1998.75,15,9.4117651,21
31-maj-2017 08:27:50.397,14.96916485,1998.75,15,9.4117651,21
31-maj-2017 08:27:50.495,14.96916485,1998.75,15,9.4117651,21
31-maj-2017 08:27:50.597,14.2765131,1998.75,15,9.4117651,21
31-maj-2017 08:27:50.696,14.2765131,1998.75,15,9.4117651,21
31-maj-2017 08:27:50.796,14.2765131,1998.75,17.25,9.4117651,21
31-maj-2017 08:27:50.897,14.2765131,2160.75,17.25,9.4117651,21
31-maj-2017 08:27:50.996,14.2765131,2160.75,17.25,9.4117651,21
31-maj-2017 08:27:51.097,14.2765131,2160.75,17.25,9.4117651,21.5
31-maj-2017 08:27:51.197,14.2765131,2160.75,17.25,9.4117651,21.5
31-maj-2017 08:27:51.298,14.2765131,2160.75,17.25,11.37254906,21.5
31-maj-2017 08:27:51.396,14.2765131,2160.75,17.25,11.37254906,21.5
31-maj-2017 08:27:51.496,14.2765131,2160.75,17.25,11.37254906,21.5
31-maj-2017 08:27:51.596,14.60668945,2160.75,17.25,11.37254906,21.5
31-maj-2017 08:27:51.698,14.60668945,2160.75,17.25,11.37254906,21.5
31-maj-2017 08:27:51.796,14.60668945,2160.75,6,11.37254906,21.5
31-maj-2017 08:27:51.895,14.60668945,2127.75,6,11.37254906,21.5
31-maj-2017 08:27:51.997,14.60668945,2127.75,6,11.37254906,21.5
31-maj-2017 08:27:52.097,14.60668945,2127.75,6,11.37254906,3
31-maj-2017 08:27:52.196,14.60668945,2127.75,6,11.37254906,3
31-maj-2017 08:27:52.297,14.60668945,2127.75,6,3.13725495,3
31-maj-2017 08:27:52.396,14.60668945,2127.75,6,3.13725495,3
31-maj-2017 08:27:52.495,14.60668945,2127.75,6,3.13725495,3
31-maj-2017 08:27:52.598,14.1114254,2127.75,6,3.13725495,3
31-maj-2017 08:27:52.696,14.1114254,2127.75,6,3.13725495,3
31-maj-2017 08:27:52.797,14.1114254,2127.75,13.5,3.13725495,3
31-maj-2017 08:27:52.897,14.1114254,1643,13.5,3.13725495,3
31-maj-2017 08:27:52.998,14.1114254,1643,13.5,3.13725495,3
31-maj-2017 08:27:53.098,14.1114254,1643,13.5,3.13725495,18
31-maj-2017 08:27:53.197,14.1114254,1643,13.5,9.4117651,18
31-maj-2017 08:27:53.297,14.1114254,1643,13.5,9.4117651,18
31-maj-2017 08:27:53.397,14.1114254,1643,13.5,9.4117651,18
31-maj-2017 08:27:53.495,14.1114254,1643,13.5,9.4117651,18
31-maj-2017 08:27:53.595,14.94404316,1643,13.5,9.4117651,18
31-maj-2017 08:27:53.697,14.94404316,1643,14.75,9.4117651,18
31-maj-2017 08:27:53.797,14.94404316,1643,14.75,9.4117651,18
31-maj-2017 08:27:53.896,14.94404316,1703.5,14.75,9.4117651,18
31-maj-2017 08:27:53.997,14.94404316,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.096,14.94404316,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.197,14.94404316,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.298,14.94404316,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.397,14.94404316,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.495,14.34829044,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.598,14.34829044,1703.5,14.75,9.4117651,18.5
31-maj-2017 08:27:54.697,14.34829044,1703.5,14.25,9.4117651,18.5
31-maj-2017 08:27:54.797,14.34829044,1703.5,14.25,9.4117651,18.5
31-maj-2017 08:27:54.902,14.34829044,1787.75,14.25,9.4117651,18.5
31-maj-2017 08:27:54.998,14.34829044,1787.75,14.25,9.4117651,18.5
31-maj-2017 08:27:55.097,14.34829044,1787.75,14.25,9.4117651,18.5
31-maj-2017 08:27:55.197,14.34829044,1787.75,14.25,7.05882359,18.5
31-maj-2017 08:27:55.298,14.34829044,1787.75,14.25,7.05882359,18.5
31-maj-2017 08:27:55.396,14.34829044,1787.75,14.25,7.05882359,18.5
31-maj-2017 08:27:55.497,14.34829044,1787.75,14.25,7.05882359,18.5
31-maj-2017 08:27:55.596,14.00017071,1787.75,14.25,7.05882359,18.5
31-maj-2017 08:27:55.696,14.00017071,1787.75,11,7.05882359,18.5
31-maj-2017 08:27:55.796,14.00017071,1787.75,11,7.05882359,18.5
31-maj-2017 08:27:55.897,14.00017071,1832.75,11,7.05882359,18.5
31-maj-2017 08:27:55.998,14.00017071,1832.75,11,7.05882359,18.5
31-maj-2017 08:27:56.096,14.00017071,1832.75,11,7.05882359,19.5
31-maj-2017 08:27:56.196,14.00017071,1832.75,11,3.92156863,19.5
31-maj-2017 08:27:56.298,14.00017071,1832.75,11,3.92156863,19.5
31-maj-2017 08:27:56.396,14.00017071,1832.75,11,3.92156863,19.5
31-maj-2017 08:27:56.499,14.00017071,1832.75,11,3.92156863,19.5
31-maj-2017 08:27:56.595,15.17014122,1832.75,11,3.92156863,19.5
31-maj-2017 08:27:56.696,15.17014122,1832.75,6.5,3.92156863,19.5
31-maj-2017 08:27:56.797,15.17014122,1832.75,6.5,3.92156863,19.5
31-maj-2017 08:27:56.897,15.17014122,1831.5,6.5,3.92156863,19.5
31-maj-2017 08:27:56.997,15.17014122,1831.5,6.5,3.92156863,19.5
31-maj-2017 08:27:57.098,15.17014122,1831.5,6.5,3.92156863,20
31-maj-2017 08:27:57.198,15.17014122,1831.5,6.5,4.70588255,20
31-maj-2017 08:27:57.297,15.17014122,1831.5,6.5,4.70588255,20
31-maj-2017 08:27:57.396,15.17014122,1831.5,6.5,4.70588255,20
31-maj-2017 08:27:57.497,15.17014122,1831.5,6.5,4.70588255,20
31-maj-2017 08:27:57.597,14.75024414,1831.5,6.5,4.70588255,20
31-maj-2017 08:27:57.697,14.75024414,1831.5,7.75,4.70588255,20
31-maj-2017 08:27:57.796,14.75024414,1831.5,7.75,4.70588255,20
31-maj-2017 08:27:57.897,14.75024414,1840.5,7.75,4.70588255,20
31-maj-2017 08:27:57.997,14.75024414,1840.5,7.75,4.70588255,20
31-maj-2017 08:27:58.097,14.75024414,1840.5,7.75,4.70588255,20
31-maj-2017 08:27:58.197,14.75024414,1840.5,7.75,4.31372547,20
31-maj-2017 08:27:58.297,14.75024414,1840.5,7.75,4.31372547,20
31-maj-2017 08:27:58.396,14.75024414,1840.5,7.75,4.31372547,20
31-maj-2017 08:27:58.496,14.21909142,1840.5,7.75,4.31372547,20
31-maj-2017 08:27:58.598,14.21909142,1840.5,7.75,4.31372547,20
31-maj-2017 08:27:58.695,14.21909142,1840.5,5.75,4.31372547,20
31-maj-2017 08:27:58.795,14.21909142,1840.5,5.75,4.31372547,20
31-maj-2017 08:27:58.898,14.21909142,1833.25,5.75,4.31372547,20
31-maj-2017 08:27:58.996,14.21909142,1833.25,5.75,4.31372547,23
31-maj-2017 08:27:59.097,14.21909142,1833.25,5.75,4.31372547,23
31-maj-2017 08:27:59.196,14.21909142,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.297,14.21909142,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.396,14.21909142,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.495,14.84714413,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.598,14.84714413,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.697,14.84714413,1833.25,5.75,3.92156863,23
31-maj-2017 08:27:59.797,14.84714413,1819.5,5.75,3.92156863,23
31-maj-2017 08:27:59.898,14.84714413,1819.5,5.75,3.92156863,23
31-maj-2017 08:27:59.997,14.84714413,1819.5,5.75,3.92156863,23
31-maj-2017 08:28:00.096,14.84714413,1819.5,5.75,3.92156863,23
31-maj-2017 08:28:00.196,14.84714413,1819.5,5.75,4.31372547,23
31-maj-2017 08:28:00.297,14.84714413,1819.5,5.75,4.31372547,23
31-maj-2017 08:28:00.397,14.84714413,1819.5,5.75,4.31372547,23
31-maj-2017 08:28:00.495,14.64257717,1819.5,5.75,4.31372547,23
31-maj-2017 08:28:00.599,14.64257717,1819.5,5.75,4.31372547,23
31-maj-2017 08:28:00.696,14.64257717,1819.5,7.25,4.31372547,23
31-maj-2017 08:28:00.796,14.64257717,1809.5,7.25,4.31372547,23
31-maj-2017 08:28:00.898,14.64257717,1809.5,7.25,4.31372547,23
31-maj-2017 08:28:00.997,14.64257717,1809.5,7.25,4.31372547,19.5
31-maj-2017 08:28:01.099,14.64257717,1809.5,7.25,4.31372547,19.5
31-maj-2017 08:28:01.195,14.64257717,1809.5,7.25,5.49019623,19.5
31-maj-2017 08:28:01.297,14.64257717,1809.5,7.25,5.49019623,19.5
31-maj-2017 08:28:01.397,14.64257717,1809.5,7.25,5.49019623,19.5
31-maj-2017 08:28:01.496,14.60668945,1809.5,7.25,5.49019623,19.5
31-maj-2017 08:28:01.596,14.60668945,1809.5,7.25,5.49019623,19.5
31-maj-2017 08:28:01.697,14.60668945,1809.5,12.75,5.49019623,19.5
31-maj-2017 08:28:01.796,14.60668945,1837.75,12.75,5.49019623,19.5
31-maj-2017 08:28:01.897,14.60668945,1837.75,12.75,5.49019623,19.5
31-maj-2017 08:28:01.996,14.60668945,1837.75,12.75,5.49019623,19.5
31-maj-2017 08:28:02.098,14.60668945,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.197,14.60668945,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.299,14.60668945,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.396,14.60668945,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.496,14.99428654,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.599,14.99428654,1837.75,12.75,9.01960754,19.5
31-maj-2017 08:28:02.698,14.99428654,1837.75,15.75,9.01960754,19.5
31-maj-2017 08:28:02.797,14.99428654,1934.25,15.75,9.01960754,19.5
31-maj-2017 08:28:02.895,14.99428654,1934.25,15.75,9.01960754,19.5
31-maj-2017 08:28:02.996,14.99428654,1934.25,15.75,9.01960754,21
31-maj-2017 08:28:03.098,14.99428654,1934.25,15.75,9.01960754,21
31-maj-2017 08:28:03.198,14.99428654,1934.25,15.75,-0.39215687,21
31-maj-2017 08:28:03.297,14.99428654,1934.25,15.75,-0.39215687,21
31-maj-2017 08:28:03.396,14.99428654,1934.25,15.75,-0.39215687,21
31-maj-2017 08:28:03.495,13.5372057,1934.25,15.75,-0.39215687,21
31-maj-2017 08:28:03.602,13.5372057,1934.25,11.5,-0.39215687,21
31-maj-2017 08:28:03.701,13.5372057,1934.25,11.5,-0.39215687,21
31-maj-2017 08:28:03.796,13.5372057,2002.5,11.5,-0.39215687,21
31-maj-2017 08:28:03.896,13.5372057,2002.5,11.5,-0.39215687,21
31-maj-2017 08:28:03.997,13.5372057,2002.5,11.5,-0.39215687,21
31-maj-2017 08:28:04.096,13.5372057,2002.5,11.5,-0.39215687,21
31-maj-2017 08:28:04.196,13.5372057,2002.5,11.5,7.84313726,21
31-maj-2017 08:28:04.296,13.5372057,2002.5,11.5,7.84313726,21
31-maj-2017 08:28:04.396,13.5372057,2002.5,11.5,7.84313726,21
31-maj-2017 08:28:04.497,15.05170822,2002.5,11.5,7.84313726,21
31-maj-2017 08:28:04.597,15.05170822,2002.5,11.5,7.84313726,21
31-maj-2017 08:28:04.698,15.05170822,2002.5,12,7.84313726,21
31-maj-2017 08:28:04.798,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:04.896,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:04.997,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.096,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.196,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.300,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.396,15.05170822,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.496,14.91892147,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.595,14.91892147,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.696,14.91892147,2049.25,12,7.84313726,21
31-maj-2017 08:28:05.798,14.91892147,2063.5,12,7.84313726,21
31-maj-2017 08:28:05.895,14.91892147,2063.5,12,7.84313726,21
31-maj-2017 08:28:05.996,14.91892147,2063.5,12,7.84313726,21
31-maj-2017 08:28:06.096,14.91892147,2063.5,12,5.88235283,21
31-maj-2017 08:28:06.196,14.91892147,2063.5,12,5.88235283,21
31-maj-2017 08:28:06.296,14.91892147,2063.5,12,5.88235283,21
31-maj-2017 08:28:06.396,13.94633675,2063.5,12,5.88235283,21
31-maj-2017 08:28:06.496,13.94633675,2063.5,12,5.88235283,21
31-maj-2017 08:28:06.596,13.94633675,2063.5,7.5,5.88235283,21
31-maj-2017 08:28:06.695,13.94633675,2046.5,7.5,5.88235283,21
31-maj-2017 08:28:06.797,13.94633675,2046.5,7.5,5.88235283,21
31-maj-2017 08:28:06.897,13.94633675,2046.5,7.5,5.88235283,21.5
31-maj-2017 08:28:06.997,13.94633675,2046.5,7.5,5.88235283,21.5
31-maj-2017 08:28:07.098,13.94633675,2046.5,7.5,5.09803915,21.5
31-maj-2017 08:28:07.198,13.94633675,2046.5,7.5,5.09803915,21.5
31-maj-2017 08:28:07.297,13.94633675,2046.5,7.5,5.09803915,21.5
31-maj-2017 08:28:07.396,14.77536583,2046.5,7.5,5.09803915,21.5
31-maj-2017 08:28:07.496,14.77536583,2046.5,7.5,5.09803915,21.5
31-maj-2017 08:28:07.597,14.77536583,2046.5,7.75,5.09803915,21.5
31-maj-2017 08:28:07.697,14.77536583,2017.75,7.75,5.09803915,21.5
31-maj-2017 08:28:07.797,14.77536583,2017.75,7.75,5.09803915,21.5
31-maj-2017 08:28:07.898,14.77536583,2017.75,7.75,5.09803915,21
31-maj-2017 08:28:07.997,14.77536583,2017.75,7.75,5.09803915,21
31-maj-2017 08:28:08.097,14.77536583,2017.75,7.75,6.27450991,21
31-maj-2017 08:28:08.198,14.77536583,2017.75,7.75,6.27450991,21
31-maj-2017 08:28:08.297,14.77536583,2017.75,7.75,6.27450991,21
31-maj-2017 08:28:08.397,14.5133791,2017.75,7.75,6.27450991,21
31-maj-2017 08:28:08.496,14.5133791,2017.75,11.5,6.27450991,21
31-maj-2017 08:28:08.597,14.5133791,2017.75,11.5,6.27450991,21
31-maj-2017 08:28:08.698,14.5133791,2009,11.5,6.27450991,21
31-maj-2017 08:28:08.797,14.5133791,2009,11.5,6.27450991,21
31-maj-2017 08:28:08.898,14.5133791,2009,11.5,6.27450991,21
31-maj-2017 08:28:08.996,14.5133791,2009,11.5,7.84313726,21
31-maj-2017 08:28:09.096,14.5133791,2009,11.5,7.84313726,21
31-maj-2017 08:28:09.196,14.5133791,2009,11.5,7.84313726,21
31-maj-2017 08:28:09.297,14.5133791,2009,11.5,7.84313726,21
31-maj-2017 08:28:09.396,14.86867619,2009,11.5,7.84313726,21
31-maj-2017 08:28:09.495,14.86867619,2009,12.5,7.84313726,21
31-maj-2017 08:28:09.600,14.86867619,2009,12.5,7.84313726,21
31-maj-2017 08:28:09.697,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:09.795,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:09.896,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:09.998,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:10.096,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:10.196,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:10.296,14.86867619,2041,12.5,7.84313726,21
31-maj-2017 08:28:10.397,14.44160175,2041,12.5,7.84313726,21
31-maj-2017 08:28:10.495,14.44160175,2041,11.75,7.84313726,21
31-maj-2017 08:28:10.595,14.44160175,2041,11.75,7.84313726,21
31-maj-2017 08:28:10.696,14.44160175,2065.25,11.75,7.84313726,21
31-maj-2017 08:28:10.796,14.44160175,2065.25,11.75,7.84313726,21
31-maj-2017 08:28:10.895,14.44160175,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:10.996,14.44160175,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:11.097,14.44160175,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:11.195,14.44160175,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:11.299,14.66052151,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:11.395,14.66052151,2065.25,11.75,7.84313726,21.5
31-maj-2017 08:28:11.495,14.66052151,2065.25,12.25,7.84313726,21.5
31-maj-2017 08:28:11.596,14.66052151,2065.25,12.25,7.84313726,21.5
31-maj-2017 08:28:11.696,14.66052151,2090.75,12.25,7.84313726,21.5
31-maj-2017 08:28:11.797,14.66052151,2090.75,12.25,7.84313726,21.5
31-maj-2017 08:28:11.897,14.66052151,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:11.998,14.66052151,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.097,14.66052151,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.201,14.66052151,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.296,14.66052151,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.396,14.84714413,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.496,14.84714413,2090.75,12.25,7.84313726,21
31-maj-2017 08:28:12.597,14.84714413,2090.75,12.25,7.84313726,21
